font_name,accuracy,font_size,vox_atypl,underlined,bold
BreitkopfFraktur,95.95%,26,manual,False,False
BreitkopfFraktur,96.26%,28,manual,False,False
BreitkopfFraktur,95.33%,30,manual,False,False
BreitkopfFraktur,95.64%,32,manual,False,False
BreitkopfFraktur,95.95%,34,manual,False,False
Dom Regular,97.51%,10,manual,False,False
Dom Regular,97.51%,12,manual,False,False
Dom Regular,97.20%,14,manual,False,False
Dom Regular,97.20%,16,manual,False,False
Dom Regular,97.20%,18,manual,False,False
Dom Regular,96.88%,20,manual,False,False
Dom Regular,96.88%,22,manual,False,False
Dom Regular,96.57%,24,manual,False,False
Dom Regular,96.57%,26,manual,False,False
Dom Regular,96.88%,28,manual,False,False
Dom Regular,95.95%,30,manual,False,False
Dom Regular,95.95%,32,manual,False,False
Dom Regular,95.64%,34,manual,False,False
Libra Regular,97.51%,10,manual,False,False
Libra Regular,96.26%,12,manual,False,False
Libra Regular,91.90%,14,manual,False,False
Libra Regular,96.88%,16,manual,False,False
Libra Regular,95.95%,18,manual,False,False
Libra Regular,93.46%,20,manual,False,False
Libra Regular,94.70%,22,manual,False,False
Libra Regular,91.59%,24,manual,False,False
Libra Regular,89.72%,26,manual,False,False
Libra Regular,94.39%,28,manual,False,False
Libra Regular,88.47%,30,manual,False,False
Libra Regular,92.21%,32,manual,False,False
Libra Regular,94.39%,34,manual,False,False
Caslon Ionic Web Regular Regular,97.20%,10,mechanistic,True,False
Caslon Ionic Web Regular Regular,97.51%,12,mechanistic,True,False
Caslon Ionic Web Regular Regular,96.57%,14,mechanistic,True,False
Caslon Ionic Web Regular Regular,96.26%,16,mechanistic,True,False
Caslon Ionic Web Regular Regular,96.26%,18,mechanistic,True,False
Caslon Ionic Web Regular Regular,95.95%,20,mechanistic,True,False
Caslon Ionic Web Regular Regular,96.26%,22,mechanistic,True,False
Caslon Ionic Web Regular Regular,95.95%,24,mechanistic,True,False
Caslon Ionic Web Regular Regular,96.26%,26,mechanistic,True,False
Caslon Ionic Web Regular Regular,95.33%,28,mechanistic,True,False
Caslon Ionic Web Regular Regular,94.39%,30,mechanistic,True,False
Caslon Ionic Web Regular Regular,94.08%,32,mechanistic,True,False
Caslon Ionic Web Regular Regular,96.26%,34,mechanistic,True,False
CENTURY,97.20%,10,mechanistic,True,False
CENTURY,97.20%,12,mechanistic,True,False
CENTURY,96.88%,14,mechanistic,True,False
CENTURY,96.57%,16,mechanistic,True,False
CENTURY,96.26%,18,mechanistic,True,False
CENTURY,96.26%,20,mechanistic,True,False
CENTURY,95.95%,22,mechanistic,True,False
CENTURY,96.26%,24,mechanistic,True,False
CENTURY,95.95%,26,mechanistic,True,False
CENTURY,95.64%,28,mechanistic,True,False
CENTURY,96.26%,30,mechanistic,True,False
CENTURY,94.70%,32,mechanistic,True,False
CENTURY,94.39%,34,mechanistic,True,False
City Medium,97.51%,10,mechanistic,True,False
City Medium,97.20%,12,mechanistic,True,False
City Medium,97.20%,14,mechanistic,True,False
City Medium,96.88%,16,mechanistic,True,False
City Medium,97.20%,18,mechanistic,True,False
City Medium,96.57%,20,mechanistic,True,False
City Medium,96.88%,22,mechanistic,True,False
City Medium,96.26%,24,mechanistic,True,False
City Medium,95.33%,26,mechanistic,True,False
City Medium,96.26%,28,mechanistic,True,False
City Medium,95.95%,30,mechanistic,True,False
City Medium,95.95%,32,mechanistic,True,False
City Medium,95.95%,34,mechanistic,True,False
Clarendon-Regular,97.20%,10,mechanistic,True,False
Clarendon-Regular,97.51%,12,mechanistic,True,False
Clarendon-Regular,96.57%,14,mechanistic,True,False
Clarendon-Regular,96.88%,16,mechanistic,True,False
Clarendon-Regular,96.26%,18,mechanistic,True,False
Clarendon-Regular,95.95%,20,mechanistic,True,False
Clarendon-Regular,96.26%,22,mechanistic,True,False
Clarendon-Regular,95.95%,24,mechanistic,True,False
Clarendon-Regular,96.26%,26,mechanistic,True,False
Clarendon-Regular,95.33%,28,mechanistic,True,False
Clarendon-Regular,94.39%,30,mechanistic,True,False
Clarendon-Regular,94.08%,32,mechanistic,True,False
Clarendon-Regular,95.64%,34,mechanistic,True,False
Rockwell,97.20%,10,mechanistic,True,False
Rockwell,97.20%,12,mechanistic,True,False
Rockwell,96.88%,14,mechanistic,True,False
Rockwell,96.57%,16,mechanistic,True,False
Rockwell,96.26%,18,mechanistic,True,False
Rockwell,96.26%,20,mechanistic,True,False
Rockwell,95.95%,22,mechanistic,True,False
Rockwell,96.26%,24,mechanistic,True,False
Rockwell,95.95%,26,mechanistic,True,False
Rockwell,95.95%,28,mechanistic,True,False
Rockwell,96.26%,30,mechanistic,True,False
Rockwell,95.33%,32,mechanistic,True,False
Rockwell,94.39%,34,mechanistic,True,False
Caslon Ionic Web Regular Regular,97.20%,10,mechanistic,False,False
Caslon Ionic Web Regular Regular,97.51%,12,mechanistic,False,False
Caslon Ionic Web Regular Regular,96.57%,14,mechanistic,False,False
Caslon Ionic Web Regular Regular,96.26%,16,mechanistic,False,False
Caslon Ionic Web Regular Regular,96.26%,18,mechanistic,False,False
Caslon Ionic Web Regular Regular,95.95%,20,mechanistic,False,False
Caslon Ionic Web Regular Regular,96.26%,22,mechanistic,False,False
Caslon Ionic Web Regular Regular,95.95%,24,mechanistic,False,False
Caslon Ionic Web Regular Regular,96.26%,26,mechanistic,False,False
Caslon Ionic Web Regular Regular,95.33%,28,mechanistic,False,False
Caslon Ionic Web Regular Regular,94.39%,30,mechanistic,False,False
Caslon Ionic Web Regular Regular,94.08%,32,mechanistic,False,False
Caslon Ionic Web Regular Regular,96.26%,34,mechanistic,False,False
CENTURY,97.20%,10,mechanistic,False,False
CENTURY,97.20%,12,mechanistic,False,False
CENTURY,96.88%,14,mechanistic,False,False
CENTURY,96.57%,16,mechanistic,False,False
CENTURY,96.26%,18,mechanistic,False,False
CENTURY,96.26%,20,mechanistic,False,False
CENTURY,95.95%,22,mechanistic,False,False
CENTURY,96.26%,24,mechanistic,False,False
CENTURY,95.95%,26,mechanistic,False,False
CENTURY,93.46%,28,mechanistic,False,False
CENTURY,96.26%,30,mechanistic,False,False
CENTURY,94.70%,32,mechanistic,False,False
CENTURY,94.39%,34,mechanistic,False,False
City Medium,97.51%,10,mechanistic,False,False
City Medium,97.20%,12,mechanistic,False,False
City Medium,97.20%,14,mechanistic,False,False
City Medium,96.88%,16,mechanistic,False,False
City Medium,97.20%,18,mechanistic,False,False
City Medium,96.57%,20,mechanistic,False,False
City Medium,96.88%,22,mechanistic,False,False
City Medium,96.26%,24,mechanistic,False,False
City Medium,95.95%,26,mechanistic,False,False
City Medium,96.26%,28,mechanistic,False,False
City Medium,95.95%,30,mechanistic,False,False
City Medium,95.95%,32,mechanistic,False,False
City Medium,95.95%,34,mechanistic,False,False
Clarendon-Regular,97.20%,10,mechanistic,False,False
Clarendon-Regular,97.51%,12,mechanistic,False,False
Clarendon-Regular,96.57%,14,mechanistic,False,False
Clarendon-Regular,96.88%,16,mechanistic,False,False
Clarendon-Regular,96.26%,18,mechanistic,False,False
Clarendon-Regular,95.95%,20,mechanistic,False,False
Clarendon-Regular,96.26%,22,mechanistic,False,False
Clarendon-Regular,95.95%,24,mechanistic,False,False
Clarendon-Regular,96.26%,26,mechanistic,False,False
Clarendon-Regular,95.33%,28,mechanistic,False,False
Clarendon-Regular,94.39%,30,mechanistic,False,False
Clarendon-Regular,94.08%,32,mechanistic,False,False
Clarendon-Regular,95.33%,34,mechanistic,False,False
Rockwell,97.20%,10,mechanistic,False,False
Rockwell,97.20%,12,mechanistic,False,False
Rockwell,96.88%,14,mechanistic,False,False
Rockwell,96.57%,16,mechanistic,False,False
Rockwell,96.26%,18,mechanistic,False,False
Rockwell,96.26%,20,mechanistic,False,False
Rockwell,95.95%,22,mechanistic,False,False
Rockwell,96.26%,24,mechanistic,False,False
Rockwell,95.95%,26,mechanistic,False,False
Rockwell,95.95%,28,mechanistic,False,False
Rockwell,96.26%,30,mechanistic,False,False
Rockwell,95.33%,32,mechanistic,False,False
Rockwell,94.39%,34,mechanistic,False,False
Anglaise,97.20%,10,scripts,True,False
Anglaise,95.33%,12,scripts,True,False
Anglaise,96.57%,14,scripts,True,False
Anglaise,96.26%,16,scripts,True,False
Anglaise,95.64%,18,scripts,True,False
Anglaise,96.26%,20,scripts,True,False
Anglaise,95.64%,22,scripts,True,False
Anglaise,93.77%,24,scripts,True,False
Anglaise,95.02%,26,scripts,True,False
Anglaise,93.15%,28,scripts,True,False
Anglaise,92.52%,30,scripts,True,False
Anglaise,93.77%,32,scripts,True,False
Anglaise,93.15%,34,scripts,True,False
balzac,93.15%,10,scripts,True,False
balzac,95.64%,12,scripts,True,False
balzac,93.46%,14,scripts,True,False
balzac,96.57%,16,scripts,True,False
balzac,95.64%,18,scripts,True,False
balzac,89.41%,20,scripts,True,False
balzac,95.64%,22,scripts,True,False
balzac,94.08%,24,scripts,True,False
balzac,95.64%,26,scripts,True,False
balzac,95.95%,28,scripts,True,False
balzac,95.33%,30,scripts,True,False
balzac,94.39%,32,scripts,True,False
balzac,92.83%,34,scripts,True,False
mercurius,97.20%,10,scripts,True,False
mercurius,97.20%,12,scripts,True,False
mercurius,97.51%,14,scripts,True,False
mercurius,96.57%,16,scripts,True,False
mercurius,96.57%,18,scripts,True,False
mercurius,96.26%,20,scripts,True,False
mercurius,95.95%,22,scripts,True,False
mercurius,95.95%,24,scripts,True,False
mercurius,96.26%,26,scripts,True,False
mercurius,95.95%,28,scripts,True,False
mercurius,95.95%,30,scripts,True,False
mercurius,95.33%,32,scripts,True,False
mercurius,94.70%,34,scripts,True,False
MISTRAL,90.65%,10,scripts,True,False
MISTRAL,95.64%,12,scripts,True,False
MISTRAL,94.39%,14,scripts,True,False
MISTRAL,87.54%,16,scripts,True,False
MISTRAL,72.59%,18,scripts,True,False
MISTRAL,89.10%,20,scripts,True,False
MISTRAL,62.93%,22,scripts,True,False
MISTRAL,85.05%,24,scripts,True,False
MISTRAL,77.88%,26,scripts,True,False
MISTRAL,87.23%,28,scripts,True,False
MISTRAL,79.75%,30,scripts,True,False
MISTRAL,54.83%,32,scripts,True,False
MISTRAL,88.79%,34,scripts,True,False
Anglaise,95.95%,10,scripts,False,False
Anglaise,97.20%,12,scripts,False,False
Anglaise,70.09%,14,scripts,False,False
Anglaise,92.83%,16,scripts,False,False
Anglaise,95.95%,18,scripts,False,False
Anglaise,93.15%,20,scripts,False,False
Anglaise,96.57%,22,scripts,False,False
Anglaise,94.08%,24,scripts,False,False
Anglaise,88.47%,26,scripts,False,False
Anglaise,95.33%,28,scripts,False,False
Anglaise,95.95%,30,scripts,False,False
Anglaise,93.15%,32,scripts,False,False
Anglaise,95.33%,34,scripts,False,False
balzac,96.88%,10,scripts,False,False
balzac,94.08%,12,scripts,False,False
balzac,91.28%,14,scripts,False,False
balzac,95.64%,16,scripts,False,False
balzac,95.95%,18,scripts,False,False
balzac,96.26%,20,scripts,False,False
balzac,95.02%,22,scripts,False,False
balzac,96.57%,24,scripts,False,False
balzac,95.64%,26,scripts,False,False
balzac,95.64%,28,scripts,False,False
balzac,91.28%,30,scripts,False,False
balzac,94.08%,32,scripts,False,False
balzac,94.39%,34,scripts,False,False
mercurius,97.20%,10,scripts,False,False
mercurius,97.20%,12,scripts,False,False
mercurius,97.51%,14,scripts,False,False
mercurius,96.57%,16,scripts,False,False
mercurius,96.57%,18,scripts,False,False
mercurius,96.26%,20,scripts,False,False
mercurius,95.95%,22,scripts,False,False
mercurius,95.95%,24,scripts,False,False
mercurius,95.33%,26,scripts,False,False
mercurius,95.95%,28,scripts,False,False
mercurius,95.95%,30,scripts,False,False
mercurius,95.33%,32,scripts,False,False
mercurius,94.70%,34,scripts,False,False
MISTRAL,90.34%,10,scripts,False,False
MISTRAL,86.92%,12,scripts,False,False
MISTRAL,76.32%,14,scripts,False,False
MISTRAL,89.72%,16,scripts,False,False
MISTRAL,86.60%,18,scripts,False,False
MISTRAL,90.34%,20,scripts,False,False
MISTRAL,81.93%,22,scripts,False,False
MISTRAL,89.10%,24,scripts,False,False
MISTRAL,90.34%,26,scripts,False,False
MISTRAL,76.95%,28,scripts,False,False
MISTRAL,89.10%,30,scripts,False,False
MISTRAL,90.03%,32,scripts,False,False
MISTRAL,92.21%,34,scripts,False,False
BASKE1,97.20%,10,transitional,True,False
BASKE1,93.77%,12,transitional,True,False
BASKE1,97.51%,14,transitional,True,False
BASKE1,96.57%,16,transitional,True,False
BASKE1,96.57%,18,transitional,True,False
BASKE1,96.26%,20,transitional,True,False
BASKE1,95.95%,22,transitional,True,False
BASKE1,95.95%,24,transitional,True,False
BASKE1,96.26%,26,transitional,True,False
BASKE1,95.95%,28,transitional,True,False
BASKE1,93.46%,30,transitional,True,False
BASKE1,95.33%,32,transitional,True,False
BASKE1,94.70%,34,transitional,True,False
Bell MT,92.52%,10,transitional,True,False
Bell MT,97.20%,12,transitional,True,False
Bell MT,99.38%,14,transitional,True,False
Bell MT,96.88%,16,transitional,True,False
Bell MT,96.57%,18,transitional,True,False
Bell MT,96.57%,20,transitional,True,False
Bell MT,96.26%,22,transitional,True,False
Bell MT,95.95%,24,transitional,True,False
Bell MT,95.95%,26,transitional,True,False
Bell MT,96.26%,28,transitional,True,False
Bell MT,95.95%,30,transitional,True,False
Bell MT,95.95%,32,transitional,True,False
Bell MT,93.77%,34,transitional,True,False
Cochin,97.51%,10,transitional,True,False
Cochin,97.20%,12,transitional,True,False
Cochin,99.38%,14,transitional,True,False
Cochin,87.85%,16,transitional,True,False
Cochin,96.57%,18,transitional,True,False
Cochin,96.26%,20,transitional,True,False
Cochin,96.26%,22,transitional,True,False
Cochin,92.83%,24,transitional,True,False
Cochin,95.95%,26,transitional,True,False
Cochin,96.26%,28,transitional,True,False
Cochin,95.64%,30,transitional,True,False
Cochin,95.95%,32,transitional,True,False
Cochin,91.28%,34,transitional,True,False
grandjean,17.45%,10,transitional,True,False
grandjean,16.82%,12,transitional,True,False
grandjean,15.89%,14,transitional,True,False
grandjean,14.95%,16,transitional,True,False
grandjean,15.26%,18,transitional,True,False
grandjean,11.84%,20,transitional,True,False
grandjean,15.89%,22,transitional,True,False
grandjean,15.26%,24,transitional,True,False
grandjean,14.95%,26,transitional,True,False
grandjean,11.84%,28,transitional,True,False
grandjean,15.26%,30,transitional,True,False
grandjean,15.58%,32,transitional,True,False
grandjean,14.02%,34,transitional,True,False
Times Regular,20.87%,10,transitional,True,False
Times Regular,19.63%,12,transitional,True,False
Times Regular,20.56%,14,transitional,True,False
Times Regular,20.25%,16,transitional,True,False
Times Regular,20.25%,18,transitional,True,False
Times Regular,19.94%,20,transitional,True,False
Times Regular,19.63%,22,transitional,True,False
Times Regular,20.56%,24,transitional,True,False
Times Regular,19.94%,26,transitional,True,False
Times Regular,19.00%,28,transitional,True,False
Times Regular,19.00%,30,transitional,True,False
Times Regular,19.00%,32,transitional,True,False
Times Regular,18.07%,34,transitional,True,False
BASKE1,97.20%,10,transitional,False,False
BASKE1,96.26%,12,transitional,False,False
BASKE1,97.51%,14,transitional,False,False
BASKE1,96.57%,16,transitional,False,False
BASKE1,96.57%,18,transitional,False,False
BASKE1,96.26%,20,transitional,False,False
BASKE1,95.95%,22,transitional,False,False
BASKE1,95.95%,24,transitional,False,False
BASKE1,95.02%,26,transitional,False,False
BASKE1,95.95%,28,transitional,False,False
BASKE1,95.95%,30,transitional,False,False
BASKE1,95.33%,32,transitional,False,False
BASKE1,94.70%,34,transitional,False,False
Bell MT,92.52%,10,transitional,False,False
Bell MT,97.20%,12,transitional,False,False
Bell MT,99.38%,14,transitional,False,False
Bell MT,96.88%,16,transitional,False,False
Bell MT,96.57%,18,transitional,False,False
Bell MT,96.57%,20,transitional,False,False
Bell MT,96.26%,22,transitional,False,False
Bell MT,95.95%,24,transitional,False,False
Bell MT,95.95%,26,transitional,False,False
Bell MT,90.34%,28,transitional,False,False
Bell MT,95.95%,30,transitional,False,False
Bell MT,95.95%,32,transitional,False,False
Bell MT,96.26%,34,transitional,False,False
Cochin,92.52%,10,transitional,False,False
Cochin,81.31%,12,transitional,False,False
Cochin,99.38%,14,transitional,False,False
Cochin,96.88%,16,transitional,False,False
Cochin,96.57%,18,transitional,False,False
Cochin,93.77%,20,transitional,False,False
Cochin,96.26%,22,transitional,False,False
Cochin,95.95%,24,transitional,False,False
Cochin,95.95%,26,transitional,False,False
Cochin,96.26%,28,transitional,False,False
Cochin,95.64%,30,transitional,False,False
Cochin,95.95%,32,transitional,False,False
Cochin,91.28%,34,transitional,False,False
grandjean,17.13%,10,transitional,False,False
grandjean,15.26%,12,transitional,False,False
grandjean,15.89%,14,transitional,False,False
grandjean,13.40%,16,transitional,False,False
grandjean,15.58%,18,transitional,False,False
grandjean,10.28%,20,transitional,False,False
grandjean,15.89%,22,transitional,False,False
grandjean,14.64%,24,transitional,False,False
grandjean,14.64%,26,transitional,False,False
grandjean,13.08%,28,transitional,False,False
grandjean,15.58%,30,transitional,False,False
grandjean,15.89%,32,transitional,False,False
grandjean,14.02%,34,transitional,False,False
Times Regular,20.87%,10,transitional,False,False
Times Regular,19.63%,12,transitional,False,False
Times Regular,18.69%,14,transitional,False,False
Times Regular,20.25%,16,transitional,False,False
Times Regular,19.00%,18,transitional,False,False
Times Regular,19.94%,20,transitional,False,False
Times Regular,19.63%,22,transitional,False,False
Times Regular,20.56%,24,transitional,False,False
Times Regular,19.94%,26,transitional,False,False
Times Regular,19.00%,28,transitional,False,False
Times Regular,19.00%,30,transitional,False,False
Times Regular,19.00%,32,transitional,False,False
Times Regular,18.07%,34,transitional,False,False
