font_name,accuracy,font_size,vox_atypl,underlined,bold
perpetua,16.20%,26,humanistic,True,False
perpetua,16.82%,28,humanistic,True,False
perpetua,17.76%,30,humanistic,True,False
perpetua,16.82%,32,humanistic,True,False
perpetua,18.69%,34,humanistic,True,False
AshleyScriptMTStdRg,96.88%,10,humanistic,False,False
AshleyScriptMTStdRg,96.26%,12,humanistic,False,False
AshleyScriptMTStdRg,95.95%,14,humanistic,False,False
AshleyScriptMTStdRg,96.26%,16,humanistic,False,False
AshleyScriptMTStdRg,95.33%,18,humanistic,False,False
AshleyScriptMTStdRg,95.02%,20,humanistic,False,False
AshleyScriptMTStdRg,94.39%,22,humanistic,False,False
AshleyScriptMTStdRg,94.70%,24,humanistic,False,False
AshleyScriptMTStdRg,92.83%,26,humanistic,False,False
AshleyScriptMTStdRg,94.70%,28,humanistic,False,False
AshleyScriptMTStdRg,92.83%,30,humanistic,False,False
AshleyScriptMTStdRg,93.46%,32,humanistic,False,False
AshleyScriptMTStdRg,93.15%,34,humanistic,False,False
Centaur-Regular,97.20%,10,humanistic,False,False
Centaur-Regular,97.82%,12,humanistic,False,False
Centaur-Regular,96.88%,14,humanistic,False,False
Centaur-Regular,99.38%,16,humanistic,False,False
Centaur-Regular,96.57%,18,humanistic,False,False
Centaur-Regular,95.64%,20,humanistic,False,False
Centaur-Regular,95.33%,22,humanistic,False,False
Centaur-Regular,95.64%,24,humanistic,False,False
Centaur-Regular,95.95%,26,humanistic,False,False
Centaur-Regular,95.64%,28,humanistic,False,False
Centaur-Regular,96.57%,30,humanistic,False,False
Centaur-Regular,94.70%,32,humanistic,False,False
Centaur-Regular,95.64%,34,humanistic,False,False
DeRoos,96.88%,10,humanistic,False,False
DeRoos,96.57%,12,humanistic,False,False
DeRoos,95.95%,14,humanistic,False,False
DeRoos,82.87%,16,humanistic,False,False
DeRoos,95.64%,18,humanistic,False,False
DeRoos,95.33%,20,humanistic,False,False
DeRoos,95.33%,22,humanistic,False,False
DeRoos,95.33%,24,humanistic,False,False
DeRoos,94.08%,26,humanistic,False,False
DeRoos,95.02%,28,humanistic,False,False
DeRoos,95.64%,30,humanistic,False,False
DeRoos,94.70%,32,humanistic,False,False
DeRoos,95.02%,34,humanistic,False,False
perpetua,20.87%,10,humanistic,False,False
perpetua,18.07%,12,humanistic,False,False
perpetua,18.69%,14,humanistic,False,False
perpetua,18.07%,16,humanistic,False,False
perpetua,18.38%,18,humanistic,False,False
perpetua,18.07%,20,humanistic,False,False
perpetua,17.76%,22,humanistic,False,False
perpetua,18.07%,24,humanistic,False,False
perpetua,16.82%,26,humanistic,False,False
perpetua,16.51%,28,humanistic,False,False
perpetua,18.07%,30,humanistic,False,False
perpetua,16.20%,32,humanistic,False,False
perpetua,18.07%,34,humanistic,False,False
Albertus Medium Regular,97.20%,10,incised,True,False
Albertus Medium Regular,96.88%,12,incised,True,False
Albertus Medium Regular,97.20%,14,incised,True,False
Albertus Medium Regular,96.57%,16,incised,True,False
Albertus Medium Regular,96.26%,18,incised,True,False
Albertus Medium Regular,95.64%,20,incised,True,False
Albertus Medium Regular,95.64%,22,incised,True,False
Albertus Medium Regular,95.33%,24,incised,True,False
Albertus Medium Regular,96.88%,26,incised,True,False
Albertus Medium Regular,95.02%,28,incised,True,False
Albertus Medium Regular,95.02%,30,incised,True,False
Albertus Medium Regular,95.33%,32,incised,True,False
Albertus Medium Regular,93.46%,34,incised,True,False
mercurius,35.83%,10,incised,True,False
mercurius,78.82%,12,incised,True,False
mercurius,78.50%,14,incised,True,False
mercurius,95.02%,16,incised,True,False
mercurius,95.64%,18,incised,True,False
mercurius,95.02%,20,incised,True,False
mercurius,94.70%,22,incised,True,False
mercurius,93.77%,24,incised,True,False
mercurius,93.15%,26,incised,True,False
mercurius,94.08%,28,incised,True,False
mercurius,93.46%,30,incised,True,False
mercurius,92.21%,32,incised,True,False
mercurius,91.90%,34,incised,True,False
OPTIMA,96.57%,10,incised,True,False
OPTIMA,95.33%,12,incised,True,False
OPTIMA,97.20%,14,incised,True,False
OPTIMA,96.57%,16,incised,True,False
OPTIMA,96.26%,18,incised,True,False
OPTIMA,95.95%,20,incised,True,False
OPTIMA,95.33%,22,incised,True,False
OPTIMA,95.64%,24,incised,True,False
OPTIMA,94.08%,26,incised,True,False
OPTIMA,94.08%,28,incised,True,False
OPTIMA,93.46%,30,incised,True,False
OPTIMA,95.64%,32,incised,True,False
OPTIMA,94.08%,34,incised,True,False
Albertus Medium Regular,97.51%,10,incised,False,False
Albertus Medium Regular,96.88%,12,incised,False,False
Albertus Medium Regular,97.20%,14,incised,False,False
Albertus Medium Regular,96.57%,16,incised,False,False
Albertus Medium Regular,96.26%,18,incised,False,False
Albertus Medium Regular,95.95%,20,incised,False,False
Albertus Medium Regular,95.95%,22,incised,False,False
Albertus Medium Regular,95.64%,24,incised,False,False
Albertus Medium Regular,97.82%,26,incised,False,False
Albertus Medium Regular,95.02%,28,incised,False,False
Albertus Medium Regular,94.70%,30,incised,False,False
Albertus Medium Regular,95.02%,32,incised,False,False
Albertus Medium Regular,94.08%,34,incised,False,False
mercurius,96.26%,10,incised,False,False
mercurius,96.57%,12,incised,False,False
mercurius,97.20%,14,incised,False,False
mercurius,96.26%,16,incised,False,False
mercurius,95.64%,18,incised,False,False
mercurius,94.70%,20,incised,False,False
mercurius,94.39%,22,incised,False,False
mercurius,93.77%,24,incised,False,False
mercurius,94.39%,26,incised,False,False
mercurius,93.15%,28,incised,False,False
mercurius,93.46%,30,incised,False,False
mercurius,91.90%,32,incised,False,False
mercurius,91.90%,34,incised,False,False
OPTIMA,97.20%,10,incised,False,False
OPTIMA,96.88%,12,incised,False,False
OPTIMA,97.20%,14,incised,False,False
OPTIMA,96.26%,16,incised,False,False
OPTIMA,96.26%,18,incised,False,False
OPTIMA,94.70%,20,incised,False,False
OPTIMA,95.33%,22,incised,False,False
OPTIMA,95.02%,24,incised,False,False
OPTIMA,94.70%,26,incised,False,False
OPTIMA,95.02%,28,incised,False,False
OPTIMA,94.70%,30,incised,False,False
OPTIMA,95.95%,32,incised,False,False
OPTIMA,94.08%,34,incised,False,False
City Medium,95.95%,10,lineal,True,False
City Medium,96.88%,12,lineal,True,False
City Medium,96.88%,14,lineal,True,False
